X0,Y0,Z0,X1,Y1,Z1,X2,Y2,Z2,X3,Y3,Z3,X4,Y4,Z4,X5,Y5,Z5,X6,Y6,Z6,X7,Y7,Z7,X8,Y8,Z8,X9,Y9,Z9,X10,Y10,Z10,X11,Y11,Z11,X12,Y12,Z12,X13,Y13,Z13,X14,Y14,Z14,X15,Y15,Z15,X16,Y16,Z16,X17,Y17,Z17,X18,Y18,Z18,X19,Y19,Z19,X20,Y20,Z20,X21,Y21,Z21,X22,Y22,Z22,X23,Y23,Z23,X24,Y24,Z24,X25,Y25,Z25,X26,Y26,Z26,X27,Y27,Z27,X28,Y28,Z28,X29,Y29,Z29,X30,Y30,Z30,X31,Y31,Z31,X32,Y32,Z32,X33,Y33,Z33,X34,Y34,Z34,X35,Y35,Z35,X36,Y36,Z36,X37,Y37,Z37,X38,Y38,Z38,X39,Y39,Z39,X40,Y40,Z40,X41,Y41,Z41,X42,Y42,Z42,X43,Y43,Z43,X44,Y44,Z44,X45,Y45,Z45,X46,Y46,Z46,X47,Y47,Z47,X48,Y48,Z48,X49,Y49,Z49,X50,Y50,Z50,X51,Y51,Z51,X52,Y52,Z52,X53,Y53,Z53,X54,Y54,Z54,X55,Y55,Z55,X56,Y56,Z56,X57,Y57,Z57,X58,Y58,Z58,X59,Y59,Z59,X60,Y60,Z60,X61,Y61,Z61,X62,Y62,Z62,X63,Y63,Z63
0.527248369,0,-0.113497625,0.524709524,0.051679377,-0.113497625,0.517117439,0.102861054,-0.113497625,0.504545231,0.153052123,-0.113497625,0.487113977,0.201769216,-0.113497625,0.464991548,0.248543161,-0.113497625,0.438390997,0.292923499,-0.113497625,0.407568501,0.334482824,-0.113497625,0.372820897,0.372820897,-0.113497625,0.334482824,0.407568501,-0.113497625,0.292923499,0.438390997,-0.113497625,0.248543161,0.464991548,-0.113497625,0.201769216,0.487113977,-0.113497625,0.153052123,0.504545231,-0.113497625,0.102861054,0.517117439,-0.113497625,0.051679377,0.524709524,-0.113497625,6.17661E-16,0.527248369,-0.113497625,-0.051679377,0.524709524,-0.113497625,-0.102861054,0.517117439,-0.113497625,-0.153052123,0.504545231,-0.113497625,-0.201769216,0.487113977,-0.113497625,-0.248543161,0.464991548,-0.113497625,-0.292923499,0.438390997,-0.113497625,-0.334482824,0.407568501,-0.113497625,-0.372820897,0.372820897,-0.113497625,-0.407568501,0.334482824,-0.113497625,-0.438390997,0.292923499,-0.113497625,-0.464991548,0.248543161,-0.113497625,-0.487113977,0.201769216,-0.113497625,-0.504545231,0.153052123,-0.113497625,-0.517117439,0.102861054,-0.113497625,-0.524709524,0.051679377,-0.113497625,-0.527248369,-2.511E-15,-0.113497625,-0.524709524,-0.051679377,-0.113497625,-0.517117439,-0.102861054,-0.113497625,-0.504545231,-0.153052123,-0.113497625,-0.487113977,-0.201769216,-0.113497625,-0.464991548,-0.248543161,-0.113497625,-0.438390997,-0.292923499,-0.113497625,-0.407568501,-0.334482824,-0.113497625,-0.372820897,-0.372820897,-0.113497625,-0.334482824,-0.407568501,-0.113497625,-0.292923499,-0.438390997,-0.113497625,-0.248543161,-0.464991548,-0.113497625,-0.201769216,-0.487113977,-0.113497625,-0.153052123,-0.504545231,-0.113497625,-0.102861054,-0.517117439,-0.113497625,-0.051679377,-0.524709524,-0.113497625,6.92747E-15,-0.527248369,-0.113497625,0.051679377,-0.524709524,-0.113497625,0.102861054,-0.517117439,-0.113497625,0.153052123,-0.504545231,-0.113497625,0.201769216,-0.487113977,-0.113497625,0.248543161,-0.464991548,-0.113497625,0.292923499,-0.438390997,-0.113497625,0.334482824,-0.407568501,-0.113497625,0.372820897,-0.372820897,-0.113497625,0.407568501,-0.334482824,-0.113497625,0.438390997,-0.292923499,-0.113497625,0.464991548,-0.248543161,-0.113497625,0.487113977,-0.201769216,-0.113497625,0.504545231,-0.153052123,-0.113497625,0.517117439,-0.102861054,-0.113497625,0.524709524,-0.051679377,-0.113497625
0.547745751,0,-0.146946313,0.545108206,0.053688472,-0.146946313,0.53722097,0.106859895,-0.146946313,0.524160003,0.159002199,-0.146946313,0.506051089,0.209613224,-0.146946313,0.483068626,0.25820556,-0.146946313,0.455433948,0.304311235,-0.146946313,0.423413192,0.347486226,-0.146946313,0.387314735,0.387314735,-0.146946313,0.347486226,0.423413192,-0.146946313,0.304311235,0.455433948,-0.146946313,0.25820556,0.483068626,-0.146946313,0.209613224,0.506051089,-0.146946313,0.159002199,0.524160003,-0.146946313,0.106859895,0.53722097,-0.146946313,0.053688472,0.545108206,-0.146946313,6.41673E-16,0.547745751,-0.146946313,-0.053688472,0.545108206,-0.146946313,-0.106859895,0.53722097,-0.146946313,-0.159002199,0.524160003,-0.146946313,-0.209613224,0.506051089,-0.146946313,-0.25820556,0.483068626,-0.146946313,-0.304311235,0.455433948,-0.146946313,-0.347486226,0.423413192,-0.146946313,-0.387314735,0.387314735,-0.146946313,-0.423413192,0.347486226,-0.146946313,-0.455433948,0.304311235,-0.146946313,-0.483068626,0.25820556,-0.146946313,-0.506051089,0.209613224,-0.146946313,-0.524160003,0.159002199,-0.146946313,-0.53722097,0.106859895,-0.146946313,-0.545108206,0.053688472,-0.146946313,-0.547745751,-2.60862E-15,-0.146946313,-0.545108206,-0.053688472,-0.146946313,-0.53722097,-0.106859895,-0.146946313,-0.524160003,-0.159002199,-0.146946313,-0.506051089,-0.209613224,-0.146946313,-0.483068626,-0.25820556,-0.146946313,-0.455433948,-0.304311235,-0.146946313,-0.423413192,-0.347486226,-0.146946313,-0.387314735,-0.387314735,-0.146946313,-0.347486226,-0.423413192,-0.146946313,-0.304311235,-0.455433948,-0.146946313,-0.25820556,-0.483068626,-0.146946313,-0.209613224,-0.506051089,-0.146946313,-0.159002199,-0.524160003,-0.146946313,-0.106859895,-0.53722097,-0.146946313,-0.053688472,-0.545108206,-0.146946313,7.19678E-15,-0.547745751,-0.146946313,0.053688472,-0.545108206,-0.146946313,0.106859895,-0.53722097,-0.146946313,0.159002199,-0.524160003,-0.146946313,0.209613224,-0.506051089,-0.146946313,0.25820556,-0.483068626,-0.146946313,0.304311235,-0.455433948,-0.146946313,0.347486226,-0.423413192,-0.146946313,0.387314735,-0.387314735,-0.146946313,0.423413192,-0.347486226,-0.146946313,0.455433948,-0.304311235,-0.146946313,0.483068626,-0.25820556,-0.146946313,0.506051089,-0.209613224,-0.146946313,0.524160003,-0.159002199,-0.146946313,0.53722097,-0.106859895,-0.146946313,0.545108206,-0.053688472,-0.146946313
0.573223305,0,-0.176776695,0.570463078,0.056185709,-0.176776695,0.56220898,0.111830319,-0.176776695,0.548540502,0.166397942,-0.176776695,0.529589279,0.219363062,-0.176776695,0.505537822,0.270215595,-0.176776695,0.476617759,0.318465805,-0.176776695,0.443107607,0.363649015,-0.176776695,0.405330086,0.405330086,-0.176776695,0.363649015,0.443107607,-0.176776695,0.318465805,0.476617759,-0.176776695,0.270215595,0.505537822,-0.176776695,0.219363062,0.529589279,-0.176776695,0.166397942,0.548540502,-0.176776695,0.111830319,0.56220898,-0.176776695,0.056185709,0.570463078,-0.176776695,6.7152E-16,0.573223305,-0.176776695,-0.056185709,0.570463078,-0.176776695,-0.111830319,0.56220898,-0.176776695,-0.166397942,0.548540502,-0.176776695,-0.219363062,0.529589279,-0.176776695,-0.270215595,0.505537822,-0.176776695,-0.318465805,0.476617759,-0.176776695,-0.363649015,0.443107607,-0.176776695,-0.405330086,0.405330086,-0.176776695,-0.443107607,0.363649015,-0.176776695,-0.476617759,0.318465805,-0.176776695,-0.505537822,0.270215595,-0.176776695,-0.529589279,0.219363062,-0.176776695,-0.548540502,0.166397942,-0.176776695,-0.56220898,0.111830319,-0.176776695,-0.570463078,0.056185709,-0.176776695,-0.573223305,-2.72996E-15,-0.176776695,-0.570463078,-0.056185709,-0.176776695,-0.56220898,-0.111830319,-0.176776695,-0.548540502,-0.166397942,-0.176776695,-0.529589279,-0.219363062,-0.176776695,-0.505537822,-0.270215595,-0.176776695,-0.476617759,-0.318465805,-0.176776695,-0.443107607,-0.363649015,-0.176776695,-0.405330086,-0.405330086,-0.176776695,-0.363649015,-0.443107607,-0.176776695,-0.318465805,-0.476617759,-0.176776695,-0.270215595,-0.505537822,-0.176776695,-0.219363062,-0.529589279,-0.176776695,-0.166397942,-0.548540502,-0.176776695,-0.111830319,-0.56220898,-0.176776695,-0.056185709,-0.570463078,-0.176776695,7.53153E-15,-0.573223305,-0.176776695,0.056185709,-0.570463078,-0.176776695,0.111830319,-0.56220898,-0.176776695,0.166397942,-0.548540502,-0.176776695,0.219363062,-0.529589279,-0.176776695,0.270215595,-0.505537822,-0.176776695,0.318465805,-0.476617759,-0.176776695,0.363649015,-0.443107607,-0.176776695,0.405330086,-0.405330086,-0.176776695,0.443107607,-0.363649015,-0.176776695,0.476617759,-0.318465805,-0.176776695,0.505537822,-0.270215595,-0.176776695,0.529589279,-0.219363062,-0.176776695,0.548540502,-0.166397942,-0.176776695,0.56220898,-0.111830319,-0.176776695,0.570463078,-0.056185709,-0.176776695
0.603053687,0,-0.202254249,0.600149819,0.059109598,-0.202254249,0.591466179,0.117649938,-0.202254249,0.577086398,0.175057245,-0.202254249,0.557148958,0.230778655,-0.202254249,0.53184587,0.28427754,-0.202254249,0.501420815,0.335038677,-0.202254249,0.466166804,0.382573209,-0.202254249,0.426423351,0.426423351,-0.202254249,0.382573209,0.466166804,-0.202254249,0.335038677,0.501420815,-0.202254249,0.28427754,0.53184587,-0.202254249,0.230778655,0.557148958,-0.202254249,0.175057245,0.577086398,-0.202254249,0.117649938,0.591466179,-0.202254249,0.059109598,0.600149819,-0.202254249,7.06466E-16,0.603053687,-0.202254249,-0.059109598,0.600149819,-0.202254249,-0.117649938,0.591466179,-0.202254249,-0.175057245,0.577086398,-0.202254249,-0.230778655,0.557148958,-0.202254249,-0.28427754,0.53184587,-0.202254249,-0.335038677,0.501420815,-0.202254249,-0.382573209,0.466166804,-0.202254249,-0.426423351,0.426423351,-0.202254249,-0.466166804,0.382573209,-0.202254249,-0.501420815,0.335038677,-0.202254249,-0.53184587,0.28427754,-0.202254249,-0.557148958,0.230778655,-0.202254249,-0.577086398,0.175057245,-0.202254249,-0.591466179,0.117649938,-0.202254249,-0.600149819,0.059109598,-0.202254249,-0.603053687,-2.87202E-15,-0.202254249,-0.600149819,-0.059109598,-0.202254249,-0.591466179,-0.117649938,-0.202254249,-0.577086398,-0.175057245,-0.202254249,-0.557148958,-0.230778655,-0.202254249,-0.53184587,-0.28427754,-0.202254249,-0.501420815,-0.335038677,-0.202254249,-0.466166804,-0.382573209,-0.202254249,-0.426423351,-0.426423351,-0.202254249,-0.382573209,-0.466166804,-0.202254249,-0.335038677,-0.501420815,-0.202254249,-0.28427754,-0.53184587,-0.202254249,-0.230778655,-0.557148958,-0.202254249,-0.175057245,-0.577086398,-0.202254249,-0.117649938,-0.591466179,-0.202254249,-0.059109598,-0.600149819,-0.202254249,7.92346E-15,-0.603053687,-0.202254249,0.059109598,-0.600149819,-0.202254249,0.117649938,-0.591466179,-0.202254249,0.175057245,-0.577086398,-0.202254249,0.230778655,-0.557148958,-0.202254249,0.28427754,-0.53184587,-0.202254249,0.335038677,-0.501420815,-0.202254249,0.382573209,-0.466166804,-0.202254249,0.426423351,-0.426423351,-0.202254249,0.466166804,-0.382573209,-0.202254249,0.501420815,-0.335038677,-0.202254249,0.53184587,-0.28427754,-0.202254249,0.557148958,-0.230778655,-0.202254249,0.577086398,-0.175057245,-0.202254249,0.591466179,-0.117649938,-0.202254249,0.600149819,-0.059109598,-0.202254249
0.636502375,0,-0.222751631,0.633437442,0.062388143,-0.222751631,0.62427216,0.124175453,-0.222751631,0.609094796,0.184766887,-0.222751631,0.588051517,0.243578914,-0.222751631,0.561344979,0.300045143,-0.222751631,0.529232383,0.353621773,-0.222751631,0.49202299,0.403792832,-0.222751631,0.450075146,0.450075146,-0.222751631,0.403792832,0.49202299,-0.222751631,0.353621773,0.529232383,-0.222751631,0.300045143,0.561344979,-0.222751631,0.243578914,0.588051517,-0.222751631,0.184766887,0.609094796,-0.222751631,0.124175453,0.62427216,-0.222751631,0.062388143,0.633437442,-0.222751631,7.4565E-16,0.636502375,-0.222751631,-0.062388143,0.633437442,-0.222751631,-0.124175453,0.62427216,-0.222751631,-0.184766887,0.609094796,-0.222751631,-0.243578914,0.588051517,-0.222751631,-0.300045143,0.561344979,-0.222751631,-0.353621773,0.529232383,-0.222751631,-0.403792832,0.49202299,-0.222751631,-0.450075146,0.450075146,-0.222751631,-0.49202299,0.403792832,-0.222751631,-0.529232383,0.353621773,-0.222751631,-0.561344979,0.300045143,-0.222751631,-0.588051517,0.243578914,-0.222751631,-0.609094796,0.184766887,-0.222751631,-0.62427216,0.124175453,-0.222751631,-0.633437442,0.062388143,-0.222751631,-0.636502375,-3.03132E-15,-0.222751631,-0.633437442,-0.062388143,-0.222751631,-0.62427216,-0.124175453,-0.222751631,-0.609094796,-0.184766887,-0.222751631,-0.588051517,-0.243578914,-0.222751631,-0.561344979,-0.300045143,-0.222751631,-0.529232383,-0.353621773,-0.222751631,-0.49202299,-0.403792832,-0.222751631,-0.450075146,-0.450075146,-0.222751631,-0.403792832,-0.49202299,-0.222751631,-0.353621773,-0.529232383,-0.222751631,-0.300045143,-0.561344979,-0.222751631,-0.243578914,-0.588051517,-0.222751631,-0.184766887,-0.609094796,-0.222751631,-0.124175453,-0.62427216,-0.222751631,-0.062388143,-0.633437442,-0.222751631,8.36294E-15,-0.636502375,-0.222751631,0.062388143,-0.633437442,-0.222751631,0.124175453,-0.62427216,-0.222751631,0.184766887,-0.609094796,-0.222751631,0.243578914,-0.588051517,-0.222751631,0.300045143,-0.561344979,-0.222751631,0.353621773,-0.529232383,-0.222751631,0.403792832,-0.49202299,-0.222751631,0.450075146,-0.450075146,-0.222751631,0.49202299,-0.403792832,-0.222751631,0.529232383,-0.353621773,-0.222751631,0.561344979,-0.300045143,-0.222751631,0.588051517,-0.243578914,-0.222751631,0.609094796,-0.184766887,-0.222751631,0.62427216,-0.124175453,-0.222751631,0.633437442,-0.062388143,-0.222751631
0.672745751,0,-0.237764129,0.669506297,0.065940615,-0.237764129,0.65981913,0.131246185,-0.237764129,0.643777545,0.195287783,-0.237764129,0.62153603,0.257448653,-0.237764129,0.593308784,0.317130152,-0.237764129,0.559367649,0.373757514,-0.237764129,0.520039498,0.426785387,-0.237764129,0.475703083,0.475703083,-0.237764129,0.426785387,0.520039498,-0.237764129,0.373757514,0.559367649,-0.237764129,0.317130152,0.593308784,-0.237764129,0.257448653,0.62153603,-0.237764129,0.195287783,0.643777545,-0.237764129,0.131246185,0.65981913,-0.237764129,0.065940615,0.669506297,-0.237764129,7.88108E-16,0.672745751,-0.237764129,-0.065940615,0.669506297,-0.237764129,-0.131246185,0.65981913,-0.237764129,-0.195287783,0.643777545,-0.237764129,-0.257448653,0.62153603,-0.237764129,-0.317130152,0.593308784,-0.237764129,-0.373757514,0.559367649,-0.237764129,-0.426785387,0.520039498,-0.237764129,-0.475703083,0.475703083,-0.237764129,-0.520039498,0.426785387,-0.237764129,-0.559367649,0.373757514,-0.237764129,-0.593308784,0.317130152,-0.237764129,-0.62153603,0.257448653,-0.237764129,-0.643777545,0.195287783,-0.237764129,-0.65981913,0.131246185,-0.237764129,-0.669506297,0.065940615,-0.237764129,-0.672745751,-3.20393E-15,-0.237764129,-0.669506297,-0.065940615,-0.237764129,-0.65981913,-0.131246185,-0.237764129,-0.643777545,-0.195287783,-0.237764129,-0.62153603,-0.257448653,-0.237764129,-0.593308784,-0.317130152,-0.237764129,-0.559367649,-0.373757514,-0.237764129,-0.520039498,-0.426785387,-0.237764129,-0.475703083,-0.475703083,-0.237764129,-0.426785387,-0.520039498,-0.237764129,-0.373757514,-0.559367649,-0.237764129,-0.317130152,-0.593308784,-0.237764129,-0.257448653,-0.62153603,-0.237764129,-0.195287783,-0.643777545,-0.237764129,-0.131246185,-0.65981913,-0.237764129,-0.065940615,-0.669506297,-0.237764129,8.83914E-15,-0.672745751,-0.237764129,0.065940615,-0.669506297,-0.237764129,0.131246185,-0.65981913,-0.237764129,0.195287783,-0.643777545,-0.237764129,0.257448653,-0.62153603,-0.237764129,0.317130152,-0.593308784,-0.237764129,0.373757514,-0.559367649,-0.237764129,0.426785387,-0.520039498,-0.237764129,0.475703083,-0.475703083,-0.237764129,0.520039498,-0.426785387,-0.237764129,0.559367649,-0.373757514,-0.237764129,0.593308784,-0.317130152,-0.237764129,0.62153603,-0.257448653,-0.237764129,0.643777545,-0.195287783,-0.237764129,0.65981913,-0.131246185,-0.237764129,0.669506297,-0.065940615,-0.237764129
0.710891384,0,-0.246922085,0.707468247,0.069679541,-0.246922085,0.697231805,0.138688029,-0.246922085,0.680280639,0.206360876,-0.246922085,0.656777999,0.272046355,-0.246922085,0.626950228,0.335111879,-0.246922085,0.591084583,0.394950092,-0.246922085,0.549526471,0.45098472,-0.246922085,0.502676118,0.502676118,-0.246922085,0.45098472,0.549526471,-0.246922085,0.394950092,0.591084583,-0.246922085,0.335111879,0.626950228,-0.246922085,0.272046355,0.656777999,-0.246922085,0.206360876,0.680280639,-0.246922085,0.138688029,0.697231805,-0.246922085,0.069679541,0.707468247,-0.246922085,8.32795E-16,0.710891384,-0.246922085,-0.069679541,0.707468247,-0.246922085,-0.138688029,0.697231805,-0.246922085,-0.206360876,0.680280639,-0.246922085,-0.272046355,0.656777999,-0.246922085,-0.335111879,0.626950228,-0.246922085,-0.394950092,0.591084583,-0.246922085,-0.45098472,0.549526471,-0.246922085,-0.502676118,0.502676118,-0.246922085,-0.549526471,0.45098472,-0.246922085,-0.591084583,0.394950092,-0.246922085,-0.626950228,0.335111879,-0.246922085,-0.656777999,0.272046355,-0.246922085,-0.680280639,0.206360876,-0.246922085,-0.697231805,0.138688029,-0.246922085,-0.707468247,0.069679541,-0.246922085,-0.710891384,-3.3856E-15,-0.246922085,-0.707468247,-0.069679541,-0.246922085,-0.697231805,-0.138688029,-0.246922085,-0.680280639,-0.206360876,-0.246922085,-0.656777999,-0.272046355,-0.246922085,-0.626950228,-0.335111879,-0.246922085,-0.591084583,-0.394950092,-0.246922085,-0.549526471,-0.45098472,-0.246922085,-0.502676118,-0.502676118,-0.246922085,-0.45098472,-0.549526471,-0.246922085,-0.394950092,-0.591084583,-0.246922085,-0.335111879,-0.626950228,-0.246922085,-0.272046355,-0.656777999,-0.246922085,-0.206360876,-0.680280639,-0.246922085,-0.138688029,-0.697231805,-0.246922085,-0.069679541,-0.707468247,-0.246922085,9.34033E-15,-0.710891384,-0.246922085,0.069679541,-0.707468247,-0.246922085,0.138688029,-0.697231805,-0.246922085,0.206360876,-0.680280639,-0.246922085,0.272046355,-0.656777999,-0.246922085,0.335111879,-0.626950228,-0.246922085,0.394950092,-0.591084583,-0.246922085,0.45098472,-0.549526471,-0.246922085,0.502676118,-0.502676118,-0.246922085,0.549526471,-0.45098472,-0.246922085,0.591084583,-0.394950092,-0.246922085,0.626950228,-0.335111879,-0.246922085,0.656777999,-0.272046355,-0.246922085,0.680280639,-0.206360876,-0.246922085,0.697231805,-0.138688029,-0.246922085,0.707468247,-0.069679541,-0.246922085
0.75,0,-0.25,0.746388545,0.073512855,-0.25,0.73558896,0.146317742,-0.25,0.717705252,0.217713508,-0.25,0.692909649,0.287012574,-0.25,0.661440948,0.353547553,-0.25,0.623602209,0.416677675,-0.25,0.57975784,0.475794963,-0.25,0.530330086,0.530330086,-0.25,0.475794963,0.57975784,-0.25,0.416677675,0.623602209,-0.25,0.353547553,0.661440948,-0.25,0.287012574,0.692909649,-0.25,0.217713508,0.717705252,-0.25,0.146317742,0.73558896,-0.25,0.073512855,0.746388545,-0.25,8.7861E-16,0.75,-0.25,-0.073512855,0.746388545,-0.25,-0.146317742,0.73558896,-0.25,-0.217713508,0.717705252,-0.25,-0.287012574,0.692909649,-0.25,-0.353547553,0.661440948,-0.25,-0.416677675,0.623602209,-0.25,-0.475794963,0.57975784,-0.25,-0.530330086,0.530330086,-0.25,-0.57975784,0.475794963,-0.25,-0.623602209,0.416677675,-0.25,-0.661440948,0.353547553,-0.25,-0.692909649,0.287012574,-0.25,-0.717705252,0.217713508,-0.25,-0.73558896,0.146317742,-0.25,-0.746388545,0.073512855,-0.25,-0.75,-3.57185E-15,-0.25,-0.746388545,-0.073512855,-0.25,-0.73558896,-0.146317742,-0.25,-0.717705252,-0.217713508,-0.25,-0.692909649,-0.287012574,-0.25,-0.661440948,-0.353547553,-0.25,-0.623602209,-0.416677675,-0.25,-0.57975784,-0.475794963,-0.25,-0.530330086,-0.530330086,-0.25,-0.475794963,-0.57975784,-0.25,-0.416677675,-0.623602209,-0.25,-0.353547553,-0.661440948,-0.25,-0.287012574,-0.692909649,-0.25,-0.217713508,-0.717705252,-0.25,-0.146317742,-0.73558896,-0.25,-0.073512855,-0.746388545,-0.25,9.85418E-15,-0.75,-0.25,0.073512855,-0.746388545,-0.25,0.146317742,-0.73558896,-0.25,0.217713508,-0.717705252,-0.25,0.287012574,-0.692909649,-0.25,0.353547553,-0.661440948,-0.25,0.416677675,-0.623602209,-0.25,0.475794963,-0.57975784,-0.25,0.530330086,-0.530330086,-0.25,0.57975784,-0.475794963,-0.25,0.623602209,-0.416677675,-0.25,0.661440948,-0.353547553,-0.25,0.692909649,-0.287012574,-0.25,0.717705252,-0.217713508,-0.25,0.73558896,-0.146317742,-0.25,0.746388545,-0.073512855,-0.25
0.789108616,0,-0.246922085,0.785308843,0.07734617,-0.246922085,0.773946115,0.153947454,-0.246922085,0.755129864,0.22906614,-0.246922085,0.729041299,0.301978794,-0.246922085,0.695931669,0.371983227,-0.246922085,0.656119835,0.438405258,-0.246922085,0.609989209,0.500605207,-0.246922085,0.557984054,0.557984054,-0.246922085,0.500605207,0.609989209,-0.246922085,0.438405258,0.656119835,-0.246922085,0.371983227,0.695931669,-0.246922085,0.301978794,0.729041299,-0.246922085,0.22906614,0.755129864,-0.246922085,0.153947454,0.773946115,-0.246922085,0.07734617,0.785308843,-0.246922085,9.24425E-16,0.789108616,-0.246922085,-0.07734617,0.785308843,-0.246922085,-0.153947454,0.773946115,-0.246922085,-0.22906614,0.755129864,-0.246922085,-0.301978794,0.729041299,-0.246922085,-0.371983227,0.695931669,-0.246922085,-0.438405258,0.656119835,-0.246922085,-0.500605207,0.609989209,-0.246922085,-0.557984054,0.557984054,-0.246922085,-0.609989209,0.500605207,-0.246922085,-0.656119835,0.438405258,-0.246922085,-0.695931669,0.371983227,-0.246922085,-0.729041299,0.301978794,-0.246922085,-0.755129864,0.22906614,-0.246922085,-0.773946115,0.153947454,-0.246922085,-0.785308843,0.07734617,-0.246922085,-0.789108616,-3.7581E-15,-0.246922085,-0.785308843,-0.07734617,-0.246922085,-0.773946115,-0.153947454,-0.246922085,-0.755129864,-0.22906614,-0.246922085,-0.729041299,-0.301978794,-0.246922085,-0.695931669,-0.371983227,-0.246922085,-0.656119835,-0.438405258,-0.246922085,-0.609989209,-0.500605207,-0.246922085,-0.557984054,-0.557984054,-0.246922085,-0.500605207,-0.609989209,-0.246922085,-0.438405258,-0.656119835,-0.246922085,-0.371983227,-0.695931669,-0.246922085,-0.301978794,-0.729041299,-0.246922085,-0.22906614,-0.755129864,-0.246922085,-0.153947454,-0.773946115,-0.246922085,-0.07734617,-0.785308843,-0.246922085,1.0368E-14,-0.789108616,-0.246922085,0.07734617,-0.785308843,-0.246922085,0.153947454,-0.773946115,-0.246922085,0.22906614,-0.755129864,-0.246922085,0.301978794,-0.729041299,-0.246922085,0.371983227,-0.695931669,-0.246922085,0.438405258,-0.656119835,-0.246922085,0.500605207,-0.609989209,-0.246922085,0.557984054,-0.557984054,-0.246922085,0.609989209,-0.500605207,-0.246922085,0.656119835,-0.438405258,-0.246922085,0.695931669,-0.371983227,-0.246922085,0.729041299,-0.301978794,-0.246922085,0.755129864,-0.22906614,-0.246922085,0.773946115,-0.153947454,-0.246922085,0.785308843,-0.07734617,-0.246922085
0.827254249,0,-0.237764129,0.823270793,0.081085096,-0.237764129,0.81135879,0.161389298,-0.237764129,0.791632958,0.240139233,-0.237764129,0.764283268,0.316576495,-0.237764129,0.729573113,0.389964953,-0.237764129,0.687836769,0.459597836,-0.237764129,0.639476182,0.52480454,-0.237764129,0.584957089,0.584957089,-0.237764129,0.52480454,0.639476182,-0.237764129,0.459597836,0.687836769,-0.237764129,0.389964953,0.729573113,-0.237764129,0.316576495,0.764283268,-0.237764129,0.240139233,0.791632958,-0.237764129,0.161389298,0.81135879,-0.237764129,0.081085096,0.823270793,-0.237764129,9.69112E-16,0.827254249,-0.237764129,-0.081085096,0.823270793,-0.237764129,-0.161389298,0.81135879,-0.237764129,-0.240139233,0.791632958,-0.237764129,-0.316576495,0.764283268,-0.237764129,-0.389964953,0.729573113,-0.237764129,-0.459597836,0.687836769,-0.237764129,-0.52480454,0.639476182,-0.237764129,-0.584957089,0.584957089,-0.237764129,-0.639476182,0.52480454,-0.237764129,-0.687836769,0.459597836,-0.237764129,-0.729573113,0.389964953,-0.237764129,-0.764283268,0.316576495,-0.237764129,-0.791632958,0.240139233,-0.237764129,-0.81135879,0.161389298,-0.237764129,-0.823270793,0.081085096,-0.237764129,-0.827254249,-3.93977E-15,-0.237764129,-0.823270793,-0.081085096,-0.237764129,-0.81135879,-0.161389298,-0.237764129,-0.791632958,-0.240139233,-0.237764129,-0.764283268,-0.316576495,-0.237764129,-0.729573113,-0.389964953,-0.237764129,-0.687836769,-0.459597836,-0.237764129,-0.639476182,-0.52480454,-0.237764129,-0.584957089,-0.584957089,-0.237764129,-0.52480454,-0.639476182,-0.237764129,-0.459597836,-0.687836769,-0.237764129,-0.389964953,-0.729573113,-0.237764129,-0.316576495,-0.764283268,-0.237764129,-0.240139233,-0.791632958,-0.237764129,-0.161389298,-0.81135879,-0.237764129,-0.081085096,-0.823270793,-0.237764129,1.08692E-14,-0.827254249,-0.237764129,0.081085096,-0.823270793,-0.237764129,0.161389298,-0.81135879,-0.237764129,0.240139233,-0.791632958,-0.237764129,0.316576495,-0.764283268,-0.237764129,0.389964953,-0.729573113,-0.237764129,0.459597836,-0.687836769,-0.237764129,0.52480454,-0.639476182,-0.237764129,0.584957089,-0.584957089,-0.237764129,0.639476182,-0.52480454,-0.237764129,0.687836769,-0.459597836,-0.237764129,0.729573113,-0.389964953,-0.237764129,0.764283268,-0.316576495,-0.237764129,0.791632958,-0.240139233,-0.237764129,0.81135879,-0.161389298,-0.237764129,0.823270793,-0.081085096,-0.237764129
